Classifier, Bins, Mask, Colorspace, Classes, F1 1, F1 2, F1 3, F1 4, F1 5
Random Forest, 16, True, rgb, 3, 0.8982035928143711, 0.2285714285714286, 0.7801418439716311, 
Neural Net, 16, True, rgb, 3, 0.9221183800623053, 0.4262295081967213, 0.7343749999999999, 
AdaBoost, 16, True, rgb, 3, 0.8714733542319749, 0.28571428571428575, 0.7407407407407408, 
Nearest Neighbors, 32, True, rgb, 3, 0.8961424332344213, 0.425531914893617, 0.7142857142857142, 
Linear SVM, 32, True, rgb, 3, 0.8942598187311178, 0.5660377358490567, 0.7301587301587301, 
Decision Tree, 32, True, rgb, 3, 0.8238993710691824, 0.1694915254237288, 0.7218045112781954, 
Random Forest, 32, True, rgb, 3, 0.8994082840236686, 0.23529411764705882, 0.7681159420289856, 
Neural Net, 32, True, rgb, 3, 0.9009584664536742, 0.44827586206896547, 0.8057553956834531, 
AdaBoost, 32, True, rgb, 3, 0.8875, 0.25, 0.7164179104477613, 
Nearest Neighbors, 8, False, hsv, 5, 0.847457627118644, 0.5161290322580646, 0.4672897196261682, 0.6923076923076923, 0.75, 
Linear SVM, 8, False, hsv, 5, 0.8458781362007168, 0.3790849673202614, 0.5199999999999999, 0.6666666666666667, 0.5185185185185185, 
Decision Tree, 8, False, hsv, 5, 0.7777777777777778, 0.4587155963302752, 0.33333333333333326, 0.6037735849056604, 0.5309734513274337, 
Random Forest, 8, False, hsv, 5, 0.8587360594795539, 0.5454545454545454, 0.5294117647058824, 0.6741573033707865, 0.6444444444444444, 
Neural Net, 8, False, hsv, 5, 0.7709251101321587, 0.5275590551181103, 0.43999999999999995, 0.6181818181818182, 0.5945945945945946, 
AdaBoost, 8, False, hsv, 5, 0.825147347740668, 0.5130890052356021, 0.4754098360655738, 0.525, 0.5294117647058824, 
Nearest Neighbors, 16, False, hsv, 5, 0.8467432950191571, 0.5538461538461538, 0.3789473684210526, 0.6419753086419753, 0.6545454545454545, 
Linear SVM, 16, False, hsv, 5, 0.8576642335766425, 0.4186046511627907, 0.5384615384615385, 0.6046511627906976, 0.5454545454545455, 
Decision Tree, 16, False, hsv, 5, 0.7935222672064778, 0.47715736040609136, 0.456140350877193, 0.641304347826087, 0.37894736842105264, 
Random Forest, 16, False, hsv, 5, 0.8714011516314779, 0.5863874345549738, 0.576923076923077, 0.6630434782608695, 0.6190476190476191, 
Neural Net, 16, False, hsv, 5, 0.8244274809160306, 0.4712041884816754, 0.5321100917431193, 0.6043956043956045, 0.46153846153846156, 
AdaBoost, 16, False, hsv, 5, 0.8323471400394478, 0.5603864734299517, 0.4528301886792453, 0.5487804878048781, 0.5599999999999999, 
Nearest Neighbors, 32, False, hsv, 5, 0.8415094339622642, 0.5130890052356021, 0.35051546391752575, 0.6463414634146342, 0.6470588235294118, 
Linear SVM, 32, False, hsv, 5, 0.8379888268156425, 0.43010752688172044, 0.5, 0.5949367088607596, 0.6373626373626373, 
Decision Tree, 32, False, hsv, 5, 0.8079207920792079, 0.43137254901960786, 0.41025641025641024, 0.5476190476190477, 0.42222222222222217, 
Random Forest, 32, False, hsv, 5, 0.8620689655172414, 0.5759162303664922, 0.5490196078431373, 0.6593406593406593, 0.6666666666666667, 
Neural Net, 32, False, hsv, 5, 0.8137651821862347, 0.5024630541871922, 0.5354330708661418, 0.6419753086419753, 0.693877551020408, 
AdaBoost, 32, False, hsv, 5, 0.8267716535433071, 0.4974093264248705, 0.3620689655172413, 0.5465116279069768, 0.5684210526315789, 
Nearest Neighbors, 8, False, hsv, 3, 0.9467787114845939, 0.5, 0.8592592592592592, 
Linear SVM, 8, False, hsv, 3, 0.9410112359550561, 0.46315789473684205, 0.8447653429602887, 
Decision Tree, 8, False, hsv, 3, 0.9145299145299145, 0.3793103448275862, 0.7669172932330828, 
Random Forest, 8, False, hsv, 3, 0.9579831932773109, 0.5161290322580645, 0.8303249097472925, 
Neural Net, 8, False, hsv, 3, 0.9502133712660028, 0.4954128440366973, 0.8308823529411764, 
AdaBoost, 8, False, hsv, 3, 0.9288702928870293, 0.4158415841584158, 0.7819548872180451, 
Nearest Neighbors, 16, False, hsv, 3, 0.9467787114845939, 0.38202247191011235, 0.8398576512455516, 
Linear SVM, 16, False, hsv, 3, 0.9519774011299434, 0.5, 0.8161764705882353, 
Decision Tree, 16, False, hsv, 3, 0.893371757925072, 0.3652173913043478, 0.690909090909091, 
Random Forest, 16, False, hsv, 3, 0.9429763560500696, 0.4545454545454545, 0.8086642599277979, 
Neural Net, 16, False, hsv, 3, 0.9487179487179487, 0.5688073394495414, 0.8498168498168499, 
AdaBoost, 16, False, hsv, 3, 0.9275766016713092, 0.43396226415094347, 0.7692307692307692, 
Nearest Neighbors, 32, False, hsv, 3, 0.9388888888888888, 0.33707865168539325, 0.8218181818181818, 
Linear SVM, 32, False, hsv, 3, 0.9318181818181819, 0.4, 0.7854545454545454, 
Decision Tree, 32, False, hsv, 3, 0.8952654232424677, 0.3577235772357723, 0.7045454545454545, 
Random Forest, 32, False, hsv, 3, 0.9467787114845939, 0.4444444444444444, 0.8, 
Neural Net, 32, False, hsv, 3, 0.9381294964028777, 0.4957264957264957, 0.8235294117647058, 
AdaBoost, 32, False, hsv, 3, 0.92524682651622, 0.5043478260869565, 0.7692307692307692, 
Nearest Neighbors, 8, False, rgb, 5, 0.7941176470588235, 0.4559585492227979, 0.23404255319148937, 0.5949367088607596, 0.5473684210526316, 
Linear SVM, 8, False, rgb, 5, 0.848816029143898, 0.4970414201183432, 0.43298969072164945, 0.6461538461538462, 0.4054054054054054, 
Decision Tree, 8, False, rgb, 5, 0.7410358565737052, 0.39999999999999997, 0.28571428571428564, 0.43870967741935485, 0.4752475247524753, 
Random Forest, 8, False, rgb, 5, 0.8086642599277979, 0.4888888888888888, 0.39560439560439564, 0.5930232558139535, 0.5977011494252874, 
Neural Net, 8, False, rgb, 5, 0.8170055452865064, 0.4242424242424243, 0.2888888888888889, 0.5786802030456852, 0.43956043956043955, 
AdaBoost, 8, False, rgb, 5, 0.7559633027522935, 0.4193548387096774, 0.32, 0.3771428571428571, 0.3333333333333333, 
Nearest Neighbors, 16, False, rgb, 5, 0.7918968692449355, 0.4210526315789474, 0.28, 0.5935483870967742, 0.6041666666666667, 
Linear SVM, 16, False, rgb, 5, 0.8302583025830259, 0.4772727272727273, 0.44897959183673464, 0.655367231638418, 0.5494505494505495, 
Decision Tree, 16, False, rgb, 5, 0.7253668763102724, 0.4057971014492754, 0.2797202797202797, 0.4390243902439024, 0.3655913978494624, 
Random Forest, 16, False, rgb, 5, 0.7964285714285714, 0.4685714285714285, 0.3777777777777777, 0.5930232558139535, 0.5977011494252874, 
Neural Net, 16, False, rgb, 5, 0.7855711422845691, 0.44444444444444436, 0.4262295081967213, 0.5194805194805194, 0.5833333333333334, 
AdaBoost, 16, False, rgb, 5, 0.754646840148699, 0.45744680851063824, 0.3269230769230769, 0.4, 0.48484848484848486, 
Nearest Neighbors, 32, False, rgb, 5, 0.7985347985347986, 0.43, 0.25882352941176473, 0.6163522012578617, 0.6595744680851063, 
Linear SVM, 32, False, rgb, 5, 0.832391713747646, 0.46994535519125685, 0.4642857142857143, 0.6250000000000001, 0.6326530612244897, 
Decision Tree, 32, False, rgb, 5, 0.6857142857142857, 0.44019138755980863, 0.2923076923076923, 0.39263803680981596, 0.4130434782608696, 
Random Forest, 32, False, rgb, 5, 0.8, 0.4632768361581921, 0.3695652173913043, 0.5632183908045977, 0.6046511627906976, 
Neural Net, 32, False, rgb, 5, 0.7867494824016562, 0.4579439252336449, 0.4424778761061947, 0.5895953757225434, 0.4950495049504951, 
AdaBoost, 32, False, rgb, 5, 0.7514231499051233, 0.4591836734693877, 0.36190476190476184, 0.41830065359477125, 0.5242718446601942, 
Nearest Neighbors, 8, False, rgb, 3, 0.8943758573388202, 0.24444444444444444, 0.7849056603773584, 
Linear SVM, 8, False, rgb, 3, 0.9442896935933148, 0.4222222222222222, 0.8260869565217391, 
Decision Tree, 8, False, rgb, 3, 0.86, 0.2834645669291339, 0.6614785992217899, 
Random Forest, 8, False, rgb, 3, 0.9211956521739131, 0.36585365853658536, 0.8195488721804511, 
Neural Net, 8, False, rgb, 3, 0.923076923076923, 0.28235294117647064, 0.8013468013468013, 
AdaBoost, 8, False, rgb, 3, 0.8825136612021859, 0.3516483516483517, 0.735632183908046, 
Nearest Neighbors, 16, False, rgb, 3, 0.9060773480662985, 0.26373626373626374, 0.8178438661710037, 
Linear SVM, 16, False, rgb, 3, 0.9423347398030942, 0.41860465116279066, 0.8362369337979094, 
Decision Tree, 16, False, rgb, 3, 0.8489208633093525, 0.32786885245901637, 0.6816479400749064, 
Random Forest, 16, False, rgb, 3, 0.9122807017543859, 0.23684210526315785, 0.8089887640449439, 
Neural Net, 16, False, rgb, 3, 0.9383070301291248, 0.48214285714285715, 0.8072727272727273, 
AdaBoost, 16, False, rgb, 3, 0.8780487804878049, 0.3913043478260869, 0.7165354330708662, 
Nearest Neighbors, 32, False, rgb, 3, 0.9041835357624832, 0.2439024390243902, 0.8199233716475097, 
Linear SVM, 32, False, rgb, 3, 0.9337094499294781, 0.4950495049504951, 0.8394160583941607, 
Decision Tree, 32, False, rgb, 3, 0.851123595505618, 0.22608695652173916, 0.622568093385214, 
Random Forest, 32, False, rgb, 3, 0.9162162162162162, 0.2857142857142857, 0.8089887640449439, 
Neural Net, 32, False, rgb, 3, 0.9299719887955181, 0.44642857142857145, 0.7829457364341085, 
AdaBoost, 32, False, rgb, 3, 0.8873812754409769, 0.35789473684210527, 0.7301587301587301, 
