Classifier, Bins, Mask, Colorspace, Classes, F1 1, F1 2, F1 3, F1 4, F1 5
Random Forest, 32, True, hsv, 3, 0.9473684210526316, 0.75, 0.8813559322033899, 
Neural Net, 32, True, hsv, 3, 0.9795918367346939, 0.875, 0.9642857142857143, 
AdaBoost, 32, True, hsv, 3, 0.9514563106796117, 0.7058823529411765, 0.88, 
Nearest Neighbors, 8, True, rgb, 5, 0.8351648351648352, 0.16666666666666669, 0.5714285714285715, 0.5185185185185185, 0.6153846153846153, 
Linear SVM, 8, True, rgb, 5, 0.9135802469135802, 0.6, 0.9333333333333333, 0.6875, 0.6363636363636364, 
Decision Tree, 8, True, rgb, 5, 0.8266666666666667, 0.3529411764705882, 0.4, 0.47058823529411764, 0.33333333333333337, 
Random Forest, 8, True, rgb, 5, 0.8235294117647058, 0.16666666666666669, 0.5, 0.6875, 0.64, 
Neural Net, 8, True, rgb, 5, 0.8674698795180724, 0.4444444444444445, 0.75, 0.7096774193548386, 0.6363636363636364, 
AdaBoost, 8, True, rgb, 5, 0.34615384615384615, 0.18749999999999997, 0.39999999999999997, 0.4444444444444445, 0.6206896551724137, 
Nearest Neighbors, 16, True, rgb, 5, 0.8351648351648352, 0.18181818181818182, 0.6153846153846154, 0.5925925925925927, 0.7142857142857143, 
Linear SVM, 16, True, rgb, 5, 0.9, 0.5263157894736842, 0.875, 0.6111111111111113, 0.4210526315789474, 
Decision Tree, 16, True, rgb, 5, 0.7894736842105263, 0.37499999999999994, 0.25, 0.48648648648648646, 0.4, 
Random Forest, 16, True, rgb, 5, 0.8433734939759037, 0.18181818181818182, 0.5882352941176471, 0.6842105263157895, 0.5714285714285713, 
Neural Net, 16, True, rgb, 5, 0.9066666666666667, 0.7272727272727272, 0.7058823529411765, 0.6470588235294118, 0.5454545454545454, 
AdaBoost, 16, True, rgb, 5, 0.463768115942029, 0.28571428571428575, 0.4615384615384615, 0.5405405405405405, 0.12500000000000003, 
Nearest Neighbors, 32, True, rgb, 5, 0.8351648351648352, 0.18181818181818182, 0.6153846153846154, 0.6206896551724139, 0.6923076923076923, 
Linear SVM, 32, True, rgb, 5, 0.935064935064935, 0.6666666666666666, 0.875, 0.6842105263157895, 0.5555555555555556, 
Decision Tree, 32, True, rgb, 5, 0.7901234567901233, 0.11764705882352941, 0.5555555555555556, 0.46153846153846156, 0.5714285714285714, 
Random Forest, 32, True, rgb, 5, 0.8536585365853658, 0.18181818181818182, 0.5882352941176471, 0.6486486486486486, 0.6086956521739131, 
Neural Net, 32, True, rgb, 5, 0.875, 0.5263157894736842, 0.823529411764706, 0.7058823529411765, 0.7000000000000001, 
AdaBoost, 32, True, rgb, 5, 0.6944444444444444, 0.28571428571428564, 0.0, 0.08333333333333333, 0.4444444444444445, 
Nearest Neighbors, 8, True, rgb, 3, 0.9306930693069307, 0.6666666666666666, 0.912280701754386, 
Linear SVM, 8, True, rgb, 3, 0.9607843137254902, 0.8571428571428571, 0.962962962962963, 
Decision Tree, 8, True, rgb, 3, 0.8723404255319148, 0.3, 0.8571428571428571, 
Random Forest, 8, True, rgb, 3, 0.8979591836734694, 0.5333333333333333, 0.912280701754386, 
Neural Net, 8, True, rgb, 3, 0.9696969696969697, 0.7777777777777777, 0.9056603773584904, 
AdaBoost, 8, True, rgb, 3, 0.851063829787234, 0.47058823529411764, 0.8474576271186439, 
Nearest Neighbors, 16, True, rgb, 3, 0.9400000000000001, 0.6666666666666666, 0.896551724137931, 
Linear SVM, 16, True, rgb, 3, 0.9504950495049506, 0.7999999999999999, 0.962962962962963, 
Decision Tree, 16, True, rgb, 3, 0.9052631578947369, 0.28571428571428575, 0.8852459016393442, 
Random Forest, 16, True, rgb, 3, 0.9166666666666666, 0.6666666666666666, 0.8813559322033899, 
Neural Net, 16, True, rgb, 3, 0.9400000000000001, 0.39999999999999997, 0.9454545454545454, 
AdaBoost, 16, True, rgb, 3, 0.8817204301075268, 0.3333333333333333, 0.8307692307692307, 
Nearest Neighbors, 32, True, rgb, 3, 0.92, 0.6666666666666666, 0.896551724137931, 
Linear SVM, 32, True, rgb, 3, 0.9591836734693877, 0.823529411764706, 0.9454545454545454, 
Decision Tree, 32, True, rgb, 3, 0.8775510204081631, 0.4444444444444445, 0.7777777777777779, 
Random Forest, 32, True, rgb, 3, 0.9148936170212767, 0.625, 0.8999999999999999, 
Neural Net, 32, True, rgb, 3, 0.9591836734693877, 0.5714285714285715, 0.8620689655172413, 
AdaBoost, 32, True, rgb, 3, 0.8444444444444446, 0.5882352941176471, 0.8571428571428572, 
Nearest Neighbors, 8, False, hsv, 5, 0.8604651162790697, 0.16666666666666669, 0.7058823529411764, 0.9583333333333334, 0.9600000000000001, 
Linear SVM, 8, False, hsv, 5, 0.9024390243902439, 0.3529411764705882, 0.6666666666666666, 0.7179487179487181, 0.7586206896551724, 
Decision Tree, 8, False, hsv, 5, 0.8157894736842104, 0.125, 0.5263157894736842, 0.5599999999999999, 0.4444444444444445, 
Random Forest, 8, False, hsv, 5, 0.891566265060241, 0.33333333333333337, 0.7777777777777777, 0.8085106382978724, 0.8571428571428571, 
Neural Net, 8, False, hsv, 5, 0.8461538461538461, 0.4210526315789474, 0.7272727272727272, 0.619047619047619, 0.5185185185185186, 
AdaBoost, 8, False, hsv, 5, 0.7733333333333334, 0.125, 0.6428571428571429, 0.6086956521739131, 0.43478260869565216, 
Nearest Neighbors, 16, False, hsv, 5, 0.891566265060241, 0.588235294117647, 0.588235294117647, 0.8936170212765957, 0.8333333333333334, 
Linear SVM, 16, False, hsv, 5, 0.8860759493670887, 0.4000000000000001, 0.6, 0.7727272727272727, 0.8, 
Decision Tree, 16, False, hsv, 5, 0.7894736842105263, 0.22222222222222224, 0.5454545454545454, 0.7111111111111111, 0.6666666666666665, 
Random Forest, 16, False, hsv, 5, 0.8674698795180723, 0.33333333333333337, 0.7777777777777777, 0.8, 0.8, 
Neural Net, 16, False, hsv, 5, 0.8717948717948718, 0.5555555555555556, 0.761904761904762, 0.7317073170731708, 0.7333333333333334, 
AdaBoost, 16, False, hsv, 5, 0.7368421052631579, 0.25, 0.5833333333333334, 0.28571428571428575, 0.48648648648648657, 
Nearest Neighbors, 32, False, hsv, 5, 0.9024390243902439, 0.47058823529411764, 0.6666666666666665, 0.8695652173913043, 0.8, 
Linear SVM, 32, False, hsv, 5, 0.8947368421052632, 0.5454545454545454, 0.6363636363636365, 0.8095238095238096, 0.8461538461538461, 
Decision Tree, 32, False, hsv, 5, 0.8157894736842104, 0.4210526315789474, 0.631578947368421, 0.761904761904762, 0.6874999999999999, 
Random Forest, 32, False, hsv, 5, 0.8536585365853658, 0.33333333333333337, 0.8000000000000002, 0.8333333333333334, 0.8461538461538461, 
Neural Net, 32, False, hsv, 5, 0.9024390243902439, 0.5, 0.8571428571428572, 0.8571428571428571, 0.8148148148148148, 
AdaBoost, 32, False, hsv, 5, 0.8, 0.30769230769230765, 0.3157894736842105, 0.5714285714285715, 0.5882352941176471, 
Nearest Neighbors, 8, False, hsv, 3, 0.9690721649484536, 0.7058823529411764, 0.972972972972973, 
Linear SVM, 8, False, hsv, 3, 0.9473684210526315, 0.608695652173913, 0.9428571428571428, 
Decision Tree, 8, False, hsv, 3, 0.9375, 0.6666666666666665, 0.8918918918918918, 
Random Forest, 8, False, hsv, 3, 0.9787234042553191, 0.6666666666666665, 0.9210526315789473, 
Neural Net, 8, False, hsv, 3, 0.9473684210526315, 0.625, 0.9090909090909091, 
AdaBoost, 8, False, hsv, 3, 0.9072164948453607, 0.608695652173913, 0.8823529411764706, 
Nearest Neighbors, 16, False, hsv, 3, 0.9591836734693877, 0.588235294117647, 0.9589041095890412, 
Linear SVM, 16, False, hsv, 3, 0.9591836734693877, 0.47619047619047616, 0.8985507246376813, 
Decision Tree, 16, False, hsv, 3, 0.923076923076923, 0.47058823529411764, 0.8250000000000001, 
Random Forest, 16, False, hsv, 3, 0.9787234042553191, 0.6666666666666665, 0.9210526315789473, 
Neural Net, 16, False, hsv, 3, 0.9494949494949494, 0.6666666666666665, 0.9295774647887323, 
AdaBoost, 16, False, hsv, 3, 0.9306930693069307, 0.5555555555555556, 0.8695652173913043, 
Nearest Neighbors, 32, False, hsv, 3, 0.9690721649484536, 0.6666666666666665, 0.9589041095890412, 
Linear SVM, 32, False, hsv, 3, 0.9696969696969697, 0.5714285714285713, 0.8823529411764706, 
Decision Tree, 32, False, hsv, 3, 0.8958333333333334, 0.6666666666666666, 0.8450704225352113, 
Random Forest, 32, False, hsv, 3, 0.9583333333333334, 0.7058823529411764, 0.9333333333333333, 
Neural Net, 32, False, hsv, 3, 0.9896907216494846, 0.9090909090909091, 0.9565217391304348, 
AdaBoost, 32, False, hsv, 3, 0.9130434782608695, 0.7777777777777777, 0.8974358974358975, 
Nearest Neighbors, 8, False, rgb, 5, 0.8409090909090909, 0.4, 0.33333333333333326, 0.5128205128205129, 0.5714285714285715, 
Linear SVM, 8, False, rgb, 5, 0.9135802469135803, 0.3529411764705882, 0.6363636363636365, 0.631578947368421, 0.6666666666666667, 
Decision Tree, 8, False, rgb, 5, 0.7123287671232877, 0.10526315789473685, 0.2608695652173913, 0.6666666666666666, 0.42857142857142855, 
Random Forest, 8, False, rgb, 5, 0.8139534883720931, 0.18181818181818182, 0.5555555555555556, 0.6808510638297872, 0.5384615384615384, 
Neural Net, 8, False, rgb, 5, 0.9, 0.47058823529411764, 0.6, 0.5365853658536585, 0.6, 
AdaBoost, 8, False, rgb, 5, 0.6881720430107526, 0.0, 0.5333333333333333, 0.5217391304347826, 0.4166666666666667, 
Nearest Neighbors, 16, False, rgb, 5, 0.8636363636363636, 0.30769230769230765, 0.4444444444444445, 0.6976744186046512, 0.6153846153846153, 
Linear SVM, 16, False, rgb, 5, 0.9113924050632912, 0.3, 0.8000000000000002, 0.7317073170731708, 0.6428571428571429, 
Decision Tree, 16, False, rgb, 5, 0.8051948051948051, 0.4, 0.4444444444444445, 0.6545454545454547, 0.6086956521739131, 
Random Forest, 16, False, rgb, 5, 0.8314606741573034, 0.18181818181818182, 0.588235294117647, 0.6521739130434783, 0.48000000000000004, 
Neural Net, 16, False, rgb, 5, 0.8292682926829269, 0.22222222222222224, 0.588235294117647, 0.6666666666666667, 0.6874999999999999, 
AdaBoost, 16, False, rgb, 5, 0.6933333333333334, 0.13333333333333333, 0.34782608695652173, 0.576923076923077, 0.43478260869565216, 
Nearest Neighbors, 32, False, rgb, 5, 0.8444444444444443, 0.16666666666666669, 0.5263157894736842, 0.6976744186046512, 0.6666666666666666, 
Linear SVM, 32, False, rgb, 5, 0.891566265060241, 0.22222222222222224, 0.7368421052631577, 0.7317073170731708, 0.6666666666666665, 
Decision Tree, 32, False, rgb, 5, 0.7948717948717949, 0.3157894736842105, 0.5714285714285713, 0.6956521739130435, 0.5, 
Random Forest, 32, False, rgb, 5, 0.8444444444444443, 0.18181818181818182, 0.5714285714285715, 0.75, 0.64, 
Neural Net, 32, False, rgb, 5, 0.8051948051948051, 0.24, 0.631578947368421, 0.7555555555555556, 0.6363636363636365, 
AdaBoost, 32, False, rgb, 5, 0.6027397260273972, 0.2608695652173913, 0.3333333333333333, 0.39024390243902435, 0.3703703703703704, 
Nearest Neighbors, 8, False, rgb, 3, 0.910891089108911, 0.37499999999999994, 0.8732394366197184, 
Linear SVM, 8, False, rgb, 3, 0.9504950495049505, 0.7058823529411764, 0.9142857142857143, 
Decision Tree, 8, False, rgb, 3, 0.8297872340425533, 0.4444444444444445, 0.8157894736842106, 
Random Forest, 8, False, rgb, 3, 0.9306930693069307, 0.5714285714285715, 0.9041095890410958, 
Neural Net, 8, False, rgb, 3, 0.9292929292929293, 0.6666666666666665, 0.9295774647887323, 
AdaBoost, 8, False, rgb, 3, 0.8723404255319149, 0.5555555555555556, 0.8421052631578948, 
Nearest Neighbors, 16, False, rgb, 3, 0.9090909090909091, 0.47058823529411764, 0.8888888888888888, 
Linear SVM, 16, False, rgb, 3, 0.9484536082474228, 0.7368421052631577, 0.9444444444444444, 
Decision Tree, 16, False, rgb, 3, 0.7956989247311829, 0.3, 0.8, 
Random Forest, 16, False, rgb, 3, 0.9411764705882353, 0.5714285714285715, 0.9444444444444444, 
Neural Net, 16, False, rgb, 3, 0.924731182795699, 0.608695652173913, 0.9444444444444444, 
AdaBoost, 16, False, rgb, 3, 0.8723404255319149, 0.5263157894736842, 0.8799999999999999, 
Nearest Neighbors, 32, False, rgb, 3, 0.910891089108911, 0.5555555555555556, 0.8985507246376813, 
Linear SVM, 32, False, rgb, 3, 0.9583333333333334, 0.761904761904762, 0.9859154929577464, 
Decision Tree, 32, False, rgb, 3, 0.8247422680412372, 0.380952380952381, 0.8285714285714286, 
Random Forest, 32, False, rgb, 3, 0.9306930693069307, 0.5333333333333333, 0.9444444444444444, 
Neural Net, 32, False, rgb, 3, 0.910891089108911, 0.5555555555555556, 0.927536231884058, 
AdaBoost, 32, False, rgb, 3, 0.8817204301075269, 0.588235294117647, 0.8717948717948718, 
