Classifier, Bins, Mask, Colorspace, Classes, F1 1, F1 2, F1 3, F1 4, F1 5
Decision Tree, 8, True, rgb, 5, 0.7483870967741936, 0.33333333333333337, 0.3050847457627119, 0.3404255319148936, 0.4, 
Random Forest, 8, True, rgb, 5, 0.8117647058823529, 0.33333333333333337, 0.27450980392156865, 0.32653061224489793, 0.125, 
Neural Net, 8, True, rgb, 5, 0.8176100628930818, 0.339622641509434, 0.4482758620689655, 0.34782608695652173, 0.3333333333333333, 
AdaBoost, 8, True, rgb, 5, 0.7730061349693252, 0.21739130434782605, 0.22950819672131145, 0.3137254901960784, 0.3157894736842105, 
Nearest Neighbors, 16, True, rgb, 5, 0.7821229050279329, 0.3928571428571428, 0.2857142857142857, 0.35, 0.0, 
Linear SVM, 16, True, rgb, 5, 0.8343558282208589, 0.2962962962962963, 0.5423728813559322, 0.4878048780487805, 0.43478260869565216, 
Decision Tree, 16, True, rgb, 5, 0.7261146496815287, 0.24137931034482757, 0.19230769230769232, 0.2173913043478261, 0.29629629629629634, 
Random Forest, 16, True, rgb, 5, 0.8070175438596492, 0.3529411764705882, 0.3018867924528302, 0.3829787234042553, 0.3333333333333333, 
Neural Net, 16, True, rgb, 5, 0.8258064516129032, 0.45283018867924524, 0.4918032786885246, 0.3636363636363636, 0.5185185185185186, 
AdaBoost, 16, True, rgb, 5, 0.7547169811320756, 0.20408163265306123, 0.253968253968254, 0.23529411764705882, 0.11111111111111112, 
Nearest Neighbors, 32, True, rgb, 5, 0.7640449438202247, 0.36666666666666664, 0.2978723404255319, 0.4000000000000001, 0.0, 
Linear SVM, 32, True, rgb, 5, 0.8553459119496855, 0.3225806451612903, 0.4074074074074074, 0.4090909090909091, 0.2857142857142857, 
Decision Tree, 32, True, rgb, 5, 0.7607361963190185, 0.2857142857142857, 0.24000000000000002, 0.27906976744186046, 0.2857142857142857, 
Random Forest, 32, True, rgb, 5, 0.8165680473372782, 0.339622641509434, 0.34615384615384615, 0.4, 0.25, 
Neural Net, 32, True, rgb, 5, 0.8289473684210527, 0.3582089552238806, 0.2692307692307692, 0.25, 0.38095238095238093, 
AdaBoost, 32, True, rgb, 5, 0.7577639751552795, 0.2325581395348837, 0.21875000000000003, 0.32, 0.36363636363636365, 
Nearest Neighbors, 8, True, rgb, 3, 0.8471615720524016, 0.38461538461538464, 0.3728813559322034, 
Linear SVM, 8, True, rgb, 3, 0.8818181818181818, 0.48148148148148145, 0.6060606060606061, 
Decision Tree, 8, True, rgb, 3, 0.8115942028985507, 0.2318840579710145, 0.46875, 
Random Forest, 8, True, rgb, 3, 0.8608695652173913, 0.21052631578947367, 0.6111111111111113, 
Neural Net, 8, True, rgb, 3, 0.9032258064516129, 0.35714285714285715, 0.5373134328358209, 
AdaBoost, 8, True, rgb, 3, 0.8727272727272727, 0.2916666666666667, 0.5555555555555555, 
Nearest Neighbors, 16, True, rgb, 3, 0.8508771929824561, 0.2857142857142857, 0.47619047619047616, 
Linear SVM, 16, True, rgb, 3, 0.8949771689497716, 0.4528301886792453, 0.5882352941176471, 
Decision Tree, 16, True, rgb, 3, 0.820754716981132, 0.2857142857142857, 0.6111111111111113, 
Random Forest, 16, True, rgb, 3, 0.8660714285714286, 0.2439024390243903, 0.64, 
Neural Net, 16, True, rgb, 3, 0.861244019138756, 0.3703703703703704, 0.5974025974025974, 
AdaBoost, 16, True, rgb, 3, 0.8229665071770335, 0.2692307692307692, 0.6075949367088608, 
Nearest Neighbors, 32, True, rgb, 3, 0.8240343347639485, 0.2608695652173913, 0.45901639344262296, 
Linear SVM, 32, True, rgb, 3, 0.8436018957345972, 0.3508771929824561, 0.5833333333333334, 
Decision Tree, 32, True, rgb, 3, 0.8584905660377359, 0.18181818181818185, 0.5205479452054794, 
Random Forest, 32, True, rgb, 3, 0.8761061946902654, 0.21052631578947367, 0.605263157894737, 
Neural Net, 32, True, rgb, 3, 0.8545454545454546, 0.3548387096774193, 0.5517241379310345, 
AdaBoost, 32, True, rgb, 3, 0.8378378378378378, 0.3703703703703704, 0.5625, 
Nearest Neighbors, 8, False, hsv, 5, 0.8621444201312911, 0.539877300613497, 0.4086021505376344, 0.5862068965517241, 0.5970149253731344, 
Linear SVM, 8, False, hsv, 5, 0.8736616702355461, 0.46875, 0.576923076923077, 0.6614173228346457, 0.6285714285714286, 
Decision Tree, 8, False, hsv, 5, 0.8047058823529412, 0.39520958083832336, 0.336283185840708, 0.5528455284552845, 0.47058823529411764, 
Random Forest, 8, False, hsv, 5, 0.8496732026143791, 0.4892086330935252, 0.45999999999999996, 0.6865671641791045, 0.6562500000000001, 
Neural Net, 8, False, hsv, 5, 0.78239608801956, 0.4808743169398907, 0.48387096774193544, 0.5045045045045046, 0.6376811594202899, 
AdaBoost, 8, False, hsv, 5, 0.8232662192393737, 0.3684210526315789, 0.2941176470588235, 0.5441176470588236, 0.4745762711864407, 
Nearest Neighbors, 16, False, hsv, 5, 0.8623024830699774, 0.5909090909090909, 0.47916666666666663, 0.6315789473684211, 0.5970149253731344, 
Linear SVM, 16, False, hsv, 5, 0.8728070175438596, 0.5454545454545455, 0.537037037037037, 0.6333333333333333, 0.5797101449275363, 
Decision Tree, 16, False, hsv, 5, 0.8363636363636363, 0.5068493150684932, 0.3584905660377358, 0.5354330708661418, 0.49350649350649345, 
Random Forest, 16, False, hsv, 5, 0.8629213483146068, 0.5263157894736842, 0.5631067961165048, 0.6818181818181819, 0.6562500000000001, 
Neural Net, 16, False, hsv, 5, 0.8028846153846153, 0.4943820224719101, 0.5233644859813084, 0.5913043478260869, 0.7, 
AdaBoost, 16, False, hsv, 5, 0.8659340659340659, 0.48611111111111105, 0.3364485981308411, 0.5210084033613446, 0.5915492957746479, 
Nearest Neighbors, 32, False, hsv, 5, 0.8527472527472527, 0.5408805031446541, 0.4329896907216495, 0.6315789473684211, 0.676056338028169, 
Linear SVM, 32, False, hsv, 5, 0.8558758314855875, 0.48717948717948717, 0.46464646464646464, 0.6315789473684211, 0.6052631578947368, 
Decision Tree, 32, False, hsv, 5, 0.8119266055045871, 0.430379746835443, 0.43103448275862066, 0.6500000000000001, 0.33333333333333337, 
Random Forest, 32, False, hsv, 5, 0.8685968819599108, 0.5066666666666666, 0.56, 0.6818181818181819, 0.6461538461538462, 
Neural Net, 32, False, hsv, 5, 0.8169014084507041, 0.3902439024390244, 0.47058823529411764, 0.5714285714285714, 0.6933333333333334, 
AdaBoost, 32, False, hsv, 5, 0.8584070796460178, 0.4475524475524475, 0.4247787610619469, 0.5354330708661418, 0.4590163934426229, 
Nearest Neighbors, 8, False, hsv, 3, 0.9320388349514563, 0.42222222222222217, 0.7659574468085106, 
Linear SVM, 8, False, hsv, 3, 0.9478991596638655, 0.5, 0.7942583732057416, 
Decision Tree, 8, False, hsv, 3, 0.9225589225589225, 0.49557522123893805, 0.6984126984126984, 
Random Forest, 8, False, hsv, 3, 0.9470198675496688, 0.4597701149425288, 0.7902439024390243, 
Neural Net, 8, False, hsv, 3, 0.9405772495755518, 0.44961240310077516, 0.7191011235955057, 
AdaBoost, 8, False, hsv, 3, 0.9233333333333333, 0.3925233644859813, 0.7195767195767195, 
Nearest Neighbors, 16, False, hsv, 3, 0.9365853658536586, 0.48888888888888893, 0.8062827225130891, 
Linear SVM, 16, False, hsv, 3, 0.9413735343383585, 0.45161290322580644, 0.7864077669902912, 
Decision Tree, 16, False, hsv, 3, 0.9158249158249158, 0.34545454545454546, 0.625, 
Random Forest, 16, False, hsv, 3, 0.9470198675496688, 0.4597701149425288, 0.7804878048780488, 
Neural Net, 16, False, hsv, 3, 0.946127946127946, 0.47787610619469023, 0.7724867724867726, 
AdaBoost, 16, False, hsv, 3, 0.9378151260504202, 0.48148148148148145, 0.7357512953367875, 
Nearest Neighbors, 32, False, hsv, 3, 0.9379084967320261, 0.42222222222222217, 0.8041237113402062, 
Linear SVM, 32, False, hsv, 3, 0.9277310924369748, 0.4, 0.7562189054726369, 
Decision Tree, 32, False, hsv, 3, 0.9202037351443124, 0.4102564102564103, 0.7052631578947368, 
Random Forest, 32, False, hsv, 3, 0.9417637271214642, 0.4597701149425288, 0.7980769230769231, 
Neural Net, 32, False, hsv, 3, 0.9437086092715231, 0.5148514851485149, 0.7539267015706805, 
AdaBoost, 32, False, hsv, 3, 0.9303904923599322, 0.48214285714285715, 0.7384615384615384, 
Nearest Neighbors, 8, False, rgb, 5, 0.7966101694915254, 0.422360248447205, 0.3404255319148936, 0.46296296296296297, 0.5245901639344263, 
Linear SVM, 8, False, rgb, 5, 0.8717948717948718, 0.48120300751879697, 0.3595505617977528, 0.6766917293233083, 0.6301369863013698, 
Decision Tree, 8, False, rgb, 5, 0.7276995305164319, 0.42045454545454547, 0.19417475728155342, 0.4715447154471545, 0.5, 
Random Forest, 8, False, rgb, 5, 0.7974413646055436, 0.4429530201342282, 0.30232558139534876, 0.5901639344262296, 0.5428571428571428, 
Neural Net, 8, False, rgb, 5, 0.8430493273542601, 0.4689655172413793, 0.37254901960784315, 0.5891472868217055, 0.5945945945945946, 
AdaBoost, 8, False, rgb, 5, 0.7560439560439561, 0.3949044585987261, 0.2247191011235955, 0.44799999999999995, 0.4285714285714286, 
Nearest Neighbors, 16, False, rgb, 5, 0.7809110629067244, 0.42857142857142855, 0.2978723404255319, 0.5087719298245614, 0.5084745762711864, 
Linear SVM, 16, False, rgb, 5, 0.8634361233480178, 0.5135135135135136, 0.44897959183673475, 0.7096774193548387, 0.6111111111111113, 
Decision Tree, 16, False, rgb, 5, 0.6966824644549763, 0.3548387096774194, 0.14432989690721648, 0.4098360655737705, 0.40579710144927533, 
Random Forest, 16, False, rgb, 5, 0.7948717948717948, 0.44848484848484854, 0.23076923076923075, 0.5546218487394958, 0.48484848484848486, 
Neural Net, 16, False, rgb, 5, 0.7980997624703088, 0.5102040816326531, 0.36, 0.5, 0.5970149253731344, 
AdaBoost, 16, False, rgb, 5, 0.7732181425485961, 0.3870967741935484, 0.12658227848101267, 0.4929577464788733, 0.3157894736842105, 
Nearest Neighbors, 32, False, rgb, 5, 0.7886710239651417, 0.4210526315789474, 0.3157894736842105, 0.4424778761061947, 0.48275862068965514, 
Linear SVM, 32, False, rgb, 5, 0.839002267573696, 0.49079754601226994, 0.3551401869158879, 0.5172413793103449, 0.5217391304347826, 
Decision Tree, 32, False, rgb, 5, 0.7072599531615924, 0.29113924050632917, 0.25599999999999995, 0.3559322033898305, 0.4411764705882353, 
Random Forest, 32, False, rgb, 5, 0.799154334038055, 0.47435897435897445, 0.275, 0.5245901639344263, 0.49230769230769234, 
Neural Net, 32, False, rgb, 5, 0.8322147651006712, 0.4933333333333333, 0.38095238095238093, 0.5538461538461538, 0.53125, 
AdaBoost, 32, False, rgb, 5, 0.7477064220183486, 0.40993788819875776, 0.2698412698412698, 0.4, 0.34920634920634924, 
Nearest Neighbors, 8, False, rgb, 3, 0.8980891719745223, 0.33333333333333337, 0.6853932584269663, 
Linear SVM, 8, False, rgb, 3, 0.9311475409836065, 0.380952380952381, 0.7920792079207921, 
Decision Tree, 8, False, rgb, 3, 0.8532883642495784, 0.25490196078431376, 0.6268656716417911, 
Random Forest, 8, False, rgb, 3, 0.9140127388535032, 0.2058823529411765, 0.7999999999999999, 
Neural Net, 8, False, rgb, 3, 0.946127946127946, 0.4915254237288135, 0.75, 
AdaBoost, 8, False, rgb, 3, 0.8980891719745223, 0.20253164556962025, 0.6772486772486773, 
Nearest Neighbors, 16, False, rgb, 3, 0.9017713365539451, 0.29545454545454547, 0.7165775401069518, 
Linear SVM, 16, False, rgb, 3, 0.9200652528548124, 0.3636363636363636, 0.7794871794871795, 
Decision Tree, 16, False, rgb, 3, 0.8595600676818951, 0.2745098039215686, 0.6798029556650248, 
Random Forest, 16, False, rgb, 3, 0.91283676703645, 0.15384615384615385, 0.78, 
Neural Net, 16, False, rgb, 3, 0.9322314049586777, 0.33962264150943394, 0.6702702702702702, 
AdaBoost, 16, False, rgb, 3, 0.8924558587479935, 0.32183908045977005, 0.6774193548387096, 
Nearest Neighbors, 32, False, rgb, 3, 0.9038461538461537, 0.3076923076923077, 0.718232044198895, 
Linear SVM, 32, False, rgb, 3, 0.9168026101141926, 0.32608695652173914, 0.7434554973821988, 
Decision Tree, 32, False, rgb, 3, 0.814070351758794, 0.23423423423423423, 0.5212765957446809, 
Random Forest, 32, False, rgb, 3, 0.9165354330708662, 0.18461538461538463, 0.8061224489795918, 
Neural Net, 32, False, rgb, 3, 0.9394435351882161, 0.3333333333333333, 0.7562189054726369, 
AdaBoost, 32, False, rgb, 3, 0.8885350318471338, 0.19753086419753085, 0.6844919786096256, 
